post,time,image,num of likes,num of comments,comments 
"LOOK: About 85,000 COVID-19 Food Security Program boxes have already been delivered by members of MTPB, DPS, and DEPW as of 5 p.m. of Thursday, July 8.

We mark Day 1 of the FSP operations for this month with 80 barangays in District 1 getting their food box allocations.

#AlertoManileno",2021-07-08 21:30:16,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/211911144_1154053955079292_2024680937046167473_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=8024bb&_nc_ohc=_DWS5PXsYooAX-6d7Sa&_nc_ht=scontent.fmnl9-2.fna&oh=4619babbd0cb1aab7a8cd3256f9cba8b&oe=61342BDC,417,22,[]
"LOOK: The Department of Public Services (DPS) took part of the tree-planting activity at Baseco Beach.

DPS personnel was joined by the following: Department of Environment and Natural ResourcesHigit pa (DENR)–Environmental Management Bureau (EMB)-NCR, Barangay 649, Barangay 651, and Metro Manila Development Authority (MMDA).

The tree-planting activity was done in line with the ""Adopt an Estero/Water Body"" program of the DENR-EMB-NCR.

#AlertoManileno",2021-07-08 21:00:42,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214724838_1153933558424665_3734302547441279652_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8024bb&_nc_ohc=bjgvVEeTpzYAX_A-PVn&_nc_ht=scontent.fmnl9-2.fna&oh=95cf45e190fa0ecd54779c56d6e7de8f&oe=613472D6,151,9,[]
,2021-07-08 19:34:33,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/211498608_1154017751749579_9090636978052954399_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=110474&_nc_ohc=emUCc-D52WAAX8Q34j9&_nc_ht=scontent.fmnl9-1.fna&oh=f1ec2799ae83cde2997c2ace195f82bc&oe=6134A8CC,1377,226,[]
"LOOK: MTPB personnel continued on Thursday afternoon the delivery of COVID-19 Food Security Program (FSP) boxes to the residents of District 1.

The distribution of the COVID-19 FSP Boxes is an initiative of theHigit pa city government where more than 700,000 families are assured of a monthly food box from the Manila City government.

The boxes are being delivered with the help of Manila Traffic and Parking Bureau, Department of Public Service, and Department of Engineering and Public Works personnel.

#AlertoManileno",2021-07-08 18:30:34,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214590291_1153957011755653_7226851961249188042_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8024bb&_nc_ohc=w6CX9H2CCpcAX-vApzt&_nc_ht=scontent.fmnl9-2.fna&oh=fec14a2a3fd139b8b8297e8c7f2bb4b3&oe=6132E923,566,11,[]
"Powerhouse Raon Grand Opening Ribbon Cutting

Nag-live si PowerHouse Tools.
Hulyo 8 nang 4:49 PM · Facebook for Android ·

Powerhouse Raon Grand Opening Ribbon Cutting",2021-07-08 18:07:09,,171,10,[]
,2021-07-08 16:00:45,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214214241_1153909128427108_2804944217511635073_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8024bb&_nc_ohc=Ccn2z8bfJ_gAX_mFQB1&_nc_ht=scontent.fmnl9-1.fna&oh=6e2fd0efefb6abf637dcc87a6d1431fe&oe=61346CC3,1024,175,[]
"TINGNAN: Nagpunta ang Kadiwa Rolling Store sa Barangay 193 Zone 17 at Barangay 211 Zone 19 sa District 2 kahapon, July 7.

Simula Abril 2020 ay umiikot ang Kadiwa Rolling Store dala-dala ang mga murang bilihinHigit pa para sa mga Batang Maynila.

Katuwang ng Lungsod ng Maynila ang Department of Agriculture, Teresita's Fruits and Vegetables, Tinapayan Festival, Dagupan Boneless Bangus, Food Crafters Frozen Products, Taste Buds at Puregold para sa programang ito na patuloy na sinusuyod ang mga barangay sa Maynila upang makapagdala ng mga pangunahing bilihin sa kani-kanilang mga tahanan.

#AlertoManileno",2021-07-08 15:30:24,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/215292662_1153862048431816_8704693017673113160_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8024bb&_nc_ohc=UFG8wqHFDHwAX8Un65H&_nc_ht=scontent.fmnl9-2.fna&oh=1144a3baa250ead30f18baf4a1e8650f&oe=6133DCE4,209,9,[]
"LOOK: MDRRMO personnel conducted their regular flushing operations along Recto Avenue, and the Divisoria area early today, Thursday, July 8.

The City of Manila implements strict sanitation and disinfection routines to help prevent the spread of COVID-19 and diseases.

#AlertoManileno",2021-07-08 14:45:28,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/209897323_1153871915097496_5645012599917159587_n.jpg?_nc_cat=107&ccb=1-4&_nc_sid=8024bb&_nc_ohc=ykimMrXlapkAX_TI2U6&_nc_ht=scontent.fmnl9-2.fna&oh=6ae741034dce458ab9a87fef1e6dc834&oe=61339A3F,175,8,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of July 08, 2021.

#AlertoManileno #COVID19PH",2021-07-08 14:00:12,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/215358075_1153860058432015_4770077007797322370_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=8024bb&_nc_ohc=XB3c4aHzZnsAX-rhtGq&_nc_ht=scontent.fmnl9-1.fna&oh=0fc44506467217cd8bf3fd9697fce3a4&oe=61339789,319,3,[]
"TINGNAN: Narito ang kasalukuyang sitwasyon sa iba't ibang vaccination sites sa Lungsod ng Maynila ngayong araw, ika-8 ng Hulyo.

Ito'y sa gitna po ng ating magkakasabay na second dose vaccination sa San AndresHigit pa Sports Complex at community sites.

Ilang paalala sa mga magpapabakuna:

Hanggang 5pm ang bakunahan ngayong araw Hinihikayat ang lahat na magtungo sa vaccination sites sa iba pang mga oras upang makaiwas sa siksikan. Nais po naming matiyak ang kaligtasan ninyo.

Dalhin o QR code para sa verification at huwag pong kalimutang sumunod sa health protocols pagdating sa vaccination site.

Huwag kalimutan ang pagsunod sa health protocols pagdating sa vaccination site.

#AlertoManileno #COVID19PH",2021-07-08 13:32:39,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214747807_1153850975099590_8733541594100223160_n.jpg?_nc_cat=107&ccb=1-4&_nc_sid=110474&_nc_ohc=4TnCfIGlg0QAX_jTrgD&_nc_ht=scontent.fmnl9-2.fna&oh=c703278842d689efa712b6eb6d23e691&oe=613460EE,535,15,[]
"WATCH: DPS personnel are seen unloading COVID-19 Food Security Program (FSP) boxes Barangay 51 Zone 4 on Thursday, July 8.

Today marks the first day of food box deliveries for the month of July, which happensHigit pa to be the sixth straight month of the FSP implementation.

Aside from the DPS, DEPW and MTPB are also tasked to deliver food boxes to around 700,000 families in the City of Manila.

#AlertoManileno",2021-07-08 10:30:23,,501,17,[]
"TINGNAN: Nagsagawa ng morning cleaning operation ang mga kawani ng Wagas Market, Pritil Market, Divisoria Market, Central Market, Obrero Market, Paco Market, Pampanga Market at Dagonoy Market ngayong araw ng Huwebes, July 8.

#AlertoManileno",2021-07-08 08:59:18,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/211320713_1153731745111513_8313379979948132274_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=buGnMUNON5IAX9GM0Sg&_nc_ht=scontent.fmnl9-2.fna&oh=fe27973be49f1784aa821f208456774b&oe=61341247,152,4,[]
"TINGNAN: Nagpapatuloy po ngayong araw ng Huwebes, ika-8 ng Hulyo ang COVID-19 MASS VACCINATION sa Lungsod ng Maynila.

MAHALAGANG PAALALA po para sa lahat:

Idaraos po ang pagbabakuna hanggang 5pm. HinihikayatHigit pa namin ang lahat na magtungo sa ating vaccination sites sa iba pang mga oras upang makaiwas sa siksikan. Nais po naming matiyak ang kaligtasan ninyo.

Isasagawa ang SECOND DOSE vaccination ng PFIZER vaccine para sa seafarers na nabakunahan noong June 17, 2021 sa Palacio de Maynila. Gaganapin po ang kanilang second dose vaccination sa San Andres Sports Complex.

Makakatanggap ng kanilang SECOND DOSE ng PFIZER ang mga kabilang sa A5 priority group na una nang nabakunahan noong June 17, 2021. Idaraos ito sa pitong community sites.

Para sa lahat ng magpapabakuna, ipakita lamang ang inyong printed waiver form o QR code para sa verification.

Dalhin din ang inyong ID at huwag kalimutan ang pagsunod sa minimum health protocols pagdating sa vaccination site.

#AlertoManileno #COVID19PH",2021-07-08 08:45:17,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/212938028_1153725911778763_2651533875039727807_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=ijXrxqn5l1AAX9yMj-E&_nc_ht=scontent.fmnl9-2.fna&oh=2783d9def14b433ebad0a1f6d641eabe&oe=61333C42,717,34,[]
"CITY HEALTH ADVISORY: Ospital ng Sampaloc's Operating Room, Delivery Room, and Intensive Care Unit Rooms will be temporarily closed today, July 8, 2021 at 8:00am until July 15, 2021 at 8:00am.

This is to makeHigit pa way for the installation of the hospital's Negative Pressure System.

You may refer to Ospital ng Sampaloc's Facebook page for more updates.

#AlertoManileno",2021-07-08 06:17:49,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/212168630_1153670945117593_5715265195421807342_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=a63xETbK0bEAX8rnss6&_nc_ht=scontent.fmnl9-2.fna&oh=f4146430323452bc40161f9d383acfb5&oe=61338950,273,1,[]
"Ang dating pangarap lamang natin para sa mga Batang Maynila ay naisakatuparan na po natin.

Nitong Lunes, July 5 ay ginanap po ang Inauguration at Unit Awarding Ceremony para sa mga benepisyaryo ngHigit pa Basecommunity. Kapit lamang po, mga Batang Maynila, unti-unti po ay giginhawa din ang pamumuhay natin.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-07-08 06:00:37,,1732,153,[]
,2021-07-07 20:00:01,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/210825308_1153365065148181_2313222055345283534_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8024bb&_nc_ohc=3tC-qIQhQfkAX__Pfob&_nc_ht=scontent.fmnl9-2.fna&oh=4449d5562f37fe64ea9a966f5e313de2&oe=6130FF3F,890,22,[]
"Attention. Please share with your loved ones.

Magpapatuloy po bukas, July 8, ang COVID-19 MASS VACCINATION sa Lungsod ng Maynila.

MAHALAGANG PAALALA po para sa lahat:

Idaraos po ang pagbabakuna hanggang 5pm.Higit pa Hinihikayat namin ang lahat na magtungo sa ating vaccination sites sa iba pang mga oras upang makaiwas sa siksikan. Nais po naming matiyak ang kaligtasan ninyo.

Isasagawa po ang SECOND DOSE vaccination ng PFIZER vaccine para sa seafarers na nabakunahan noong June 17, 2021 sa Palacio de Maynila. Gaganapin po ang kanilang second dose vaccination sa San Andres Sports Complex.

Makakatanggap po ng kanilang SECOND DOSE ng PFIZER ang mga kabilang sa A5 priority group na una nang nabakunahan noong June 17, 2021. Idaraos ito sa pitong community sites.

Para po sa lahat ng magpapabakuna, ipakita lamang po ang inyong printed waiver form o QR code para sa verification.

Dalhin din po ang inyong ID at huwag kalimutan ang pagsunod sa minimum health protocols pagdating sa vaccination site. Maraming salamat po.

Manila, God first! ☝️ —Mayor Isko Moreno Domagoso",2021-07-07 19:24:42,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/205446550_1153356078482413_2194076207652846839_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=110474&_nc_ohc=WSyfhemoCRcAX9ipDhJ&_nc_ht=scontent.fmnl9-2.fna&oh=5a5d91eb3d584a41d69b86df366f91e6&oe=6131D9AD,1899,313,[]
"TINGNAN: Narito ang naging sitwasyon sa iba't ibang vaccination sites sa Lungsod ng Maynila ngayong araw, ika-7 ng Hulyo.

Ito'y sa gitna ng magkakasabay na SECOND DOSE vaccination sa mall, community, at schoolHigit pa sites.

Ilang paalala sa mga magpapabakuna:

Hanggang 5pm ang bakunahan ngayong araw. Hinihikayat namin ang lahat na magtungo na sa ating vaccination sites. Dalhin ang inyong QR code para sa verification.

Huwag kalimutan ang pagsunod sa health protocols pagdating sa vaccination site.

#AlertoManileno #COVID19PH",2021-07-07 15:01:37,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/202356892_1153233595161328_5256139363588501836_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=110474&_nc_ohc=tq92cegOhQ0AX_mnwwB&_nc_oc=AQlrgNSwQyeHF26VqmNwZZ5UX-laRw-vuAl1SbDAsIlh33OcD5riiPYpAziUkoY0Dws&_nc_ht=scontent.fmnl9-1.fna&oh=fb16a00be58c7deee7c6c7084b6ede98&oe=6133DE2D,479,21,[]
"LIVE ALERT: Narito ang mga pinakahuling balita mula sa Lungsod ng Maynila, dito sa programang Headline Manila.

#AlertoManileno",2021-07-07 14:35:00,,338,155,[]
"COVID-19 MONITORING: Latest coronavirus data in the City of Manila, as of July 07, 2021.

#AlertoManileno #COVID19PH",2021-07-07 14:00:35,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/213410766_1153195151831839_6752552277240657252_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=8024bb&_nc_ohc=298qr2xxJp4AX_8XxXy&_nc_ht=scontent.fmnl9-2.fna&oh=f9806af18660dd108aad26dd2d1447b4&oe=6134547D,243,18,[]
"TINGNAN: Nagpunta ang Kadiwa Rolling Store sa Barangay 494 Zone 49 at Barangay 508 Zone 50 sa District 4 kahapon, July 6.

Simula Abril 2020 ay umiikot ang Kadiwa Rolling Store dala-dala ang mga murang bilihinHigit pa para sa mga Batang Maynila.

Katuwang ng Lungsod ng Maynila ang Department of Agriculture, Teresita's Fruits and Vegetables, Tinapayan Festival, Dagupan Boneless Bangus, Food Crafters Frozen Products, Taste Buds at Puregold para sa programang ito na patuloy na sinusuyod ang mga barangay sa Maynila upang makapagdala ng mga pangunahing bilihin sa kani-kanilang mga tahanan.

#AlertoManileno",2021-07-07 13:25:12,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/213232051_1153191328498888_8456101425840495150_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=110474&_nc_ohc=ORmXHss90WAAX8oscm8&_nc_ht=scontent.fmnl9-1.fna&oh=ff9f9e3b597d03cee679e997037e9df1&oe=6134B99A,167,2,[]
"NEWS ALERT: HANGGANG 5:00 PM LAMANG PO ANG BAKUNAHAN NG SECOND DOSE NGAYONG ARAW, JULY 7, 2021.

Ito ay pinapaalala ng Manila Health Department sa lahat ng naka-schedule ng second dose na hindi pa pumupunta sa kani-kanilang mga vaccination site ngayong araw.

Maraming salamat po.

#AlertoManileno",2021-07-07 11:45:08,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214391962_1153148698503151_2299666697010159568_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8024bb&_nc_ohc=PGehxd2O7LMAX-p9zn6&_nc_ht=scontent.fmnl9-1.fna&oh=7ef3391d3723e0cf51fca79a10abb06f&oe=6132141A,855,48,[]
"LOOK: The Department of Public Services (DPS) District 6 personnel conducted mopping operations today, Wednesday, July 7 along Jesus Street until Otis Street. They removed all the debris in sight.

The DPSHigit pa District 6 team then proceeded to conduct hauling operations in Barangay 857 Zone 93. They got a truckload of assorted debris, which included pieces of wood and old tires.

#AlertoManileno",2021-07-07 11:29:23,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/211681275_1153142068503814_7351161326191813188_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=110474&_nc_ohc=RXIHO9yfBDQAX-shZRU&_nc_ht=scontent.fmnl9-2.fna&oh=93e1a16060276e76a516ebab437be0ea&oe=61311577,121,1,[]
"In partnership with Robocare Solutions, Inc. ay binuksan na po natin ang Physical Therapy and Rehabilitation Medicine sa Ospital ng Maynila Medical Center.

Hindi niyo na po kailangang pumunta pa ng Amerika oHigit pa Singapore, mga Batang Maynila, dahil dito po sa ating lungsod ay mayroon na po tayong sariling rehabilitation center para sa mga Batang Maynila, mula sa Batang Maynila.

Manila, God first!",2021-07-07 10:00:31,,1000,63,[]
"PUBLIC SERVICE ANNOUNCEMENT: Hindi na po tatanggap ng mga indibidwal na magpapabakuna ang SM San Lazaro ngayong umaga, July 7.

Ito po ay matapos umabot na sa 1,000 na katao ang dumating sa naturang mall site ngayong umaga upang mabakunahan ng second dose.

Maraming salamat po sa inyong pang-unawa.

#AlertoManileno #COVID19PH",2021-07-07 09:06:40,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/210559127_1153044008513620_1829188719333454096_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=110474&_nc_ohc=ge3uLEPIktYAX9MiIVb&_nc_ht=scontent.fmnl9-2.fna&oh=d33701bd614bd423ec4e8c42264e765b&oe=61336220,396,21,[]
,2021-07-07 08:28:16,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/213530170_1153024398515581_8224386863789612407_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=110474&_nc_ohc=71YH0yKeKAQAX8pobEi&_nc_ht=scontent.fmnl9-1.fna&oh=b1fb99f6854e389c873b38b9e4b8a27b&oe=613491C8,725,30,[]
,2021-07-06 19:18:30,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/211467502_1152635461887808_8550968053776454247_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=110474&_nc_ohc=3yfarn1U04MAX97oo-n&_nc_ht=scontent.fmnl9-1.fna&oh=f5a095b2135b71796ea2de7762c98154&oe=61330EAB,2596,407,[]
"LOOK: The Veterinary Inspection Board (VIB) Special Enforcement Squad — which is headed by Dr. Nicanor Santos Jr. — conducted its routine meat inspection at the Arranque, Pritil, and Padre Rada Markets onHigit pa Monday, July 5.

During inspection, the VIB Special Enforcement Squad confiscated some yellow bulbs being used by meat vendors. The VIB chief has reminded all meat vendors to refrain from using yellow bulbs since they prevent people from seeing the real condition of the meat.

#AlertoManileno",2021-07-06 16:30:24,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/214011444_1152535521897802_2697593102541610376_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8024bb&_nc_ohc=9cuGh5-ROIAAX-Jc7CB&_nc_ht=scontent.fmnl9-1.fna&oh=0f8a4061e3c43c91d0a411248067a37b&oe=613348B1,277,12,[]
"LOOK: The Manila Public Information Office (MPIO) received on Tuesday, July 6, the Safety Seal certification, which states that the local government's public information arm is compliant with the minimum healthHigit pa protocols set by the government.

Manila PIO Chief Julius Leonen personally received the certification awarded by representatives from the Department of Interior and Local Government (DILG) Manila Field Office, Manila Police District (MPD) and Bureau of Fire and Protection (BFP).

#AlertoManileno",2021-07-06 15:45:29,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/213649488_1152547191896635_6418050359649180220_n.jpg?_nc_cat=105&ccb=1-4&_nc_sid=8024bb&_nc_ohc=vSPqBJnraKQAX9ICaiG&_nc_ht=scontent.fmnl9-2.fna&oh=d02660df01e3d4923559824ce8225bf9&oe=6132316E,441,11,[]
"Noong nakaraang linggo po, ayon kay Ospital ng Tondo Director Dr. Myrna Paloma, ay COVID-19-free na ito. Ang mga mild to moderate COVID positive patients po natin ngayon ay dinadala na natin sa Manila COVID-19 Field Hospital.

Mag-iingat po tayong lahat palagi.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-07-06 15:00:31,,2307,100,[]
"LOOK: The Department of Public Services (DPS) team conducted massive hauling operations in the Philippine Coast Guard (PCG) area in Delpan and from San Miguel Drive and Muelle dela Industria in Binondo.

This isHigit pa in line with the directive of Mayor Isko Moreno Domagoso to maintain the cleanliness of the nation's capital at all times.

#AlertoManileno",2021-07-06 11:03:17,https://scontent.fmnl9-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/212150906_1152432278574793_5483254848068638522_n.jpg?_nc_cat=100&ccb=1-4&_nc_sid=8024bb&_nc_ohc=rLr5xwdthbAAX9HUqPv&_nc_ht=scontent.fmnl9-1.fna&oh=d219184e171df4261d2099fd72125f2a&oe=61326560,106,1,[]
"Kaalinsabay ng ating paggunita sa 450th Araw ng Maynila ay dumating na po ang binili nating 400,000 doses ng Sinovac vaccines. Sa pagdating po ng mga karagdagang doses ng vaccine na ito ay mas lalo po natingHigit pa paiigtingin ang bakunahan sa ating lungsod.

Magparehistro po sa www.manilacovid19vaccine.ph upang makapag-reserve ng inyong slot.

Manila, God first! —Mayor Isko Moreno Domagoso",2021-07-06 08:58:17,,1186,85,[]
"TINGNAN: Nagsagawa ng morning cleaning operation ang mga kawani ng New Arranque Market, Dagonoy Market, Divisoria Market, Central Market, Pritil Market at Sampaloc Market ngayong araw ng Martes, July 6.

#AlertoManileno",2021-07-06 08:40:52,https://scontent.fmnl9-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/210102590_1152374381913916_5470491374239625474_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=110474&_nc_ohc=TXRuzOP5E9oAX8CRdBH&_nc_ht=scontent.fmnl9-2.fna&oh=d6ca584b593a80eb88a989dc6972dfaf&oe=6131094B,244,6,[]
